architecture,controls,mad.score_Dexamethasone,mad.score_FBS,mad.score_Serum Free,pval.empirical_Dexamethasone,pval.empirical_FBS,pval.empirical_Serum Free,pval.mad_Dexamethasone,pval.mad_FBS,pval.mad_Serum Free,pval.zscore_Dexamethasone,pval.zscore_FBS,pval.zscore_Serum Free,statistic_Dexamethasone,statistic_FBS,statistic_Serum Free,zscore_Dexamethasone,zscore_FBS,zscore_Serum Free
"RUNX2-1:471, 4, set1, minCMV",FALSE,0.886138791736386,4.214705911090227,0.8946470768919322,0.28104575163398693,0.06862745098039214,0.23856209150326801,0.18777137086538304,1.250519383750332e-5,0.18548788887669754,0.45488071377933453,0.05597934706763859,0.42379100063318287,0.34458491052485657,0.5515628597316323,0.3690944190025098,0.11333946840373578,1.5894506194368825,0.19220452536201726
"RUNX2-1:471, 4, set1, minProm",FALSE,0.0035365088315178106,-0.3121329567788331,-0.5107119661630697,0.5,0.6339869281045751,0.7287581699346406,0.4985891400430079,0.6225302595218813,0.6952236197734709,0.6128835176378742,0.6764511980158074,0.7017845806330746,0.2890074244189036,0.30508190126631457,0.29817555988601174,-0.2868424407826077,-0.4577979566501914,-0.5295400940578485
"RUNX2-1:471, 4, set1, minTK",FALSE,0.7309886315721734,0.4017029830367111,0.8497431216338522,0.3104575163398693,0.37254901960784315,0.261437908496732,0.2323930484490236,0.3439513144501243,0.19773395922171796,0.48285370763762236,0.5536813761395875,0.4328419317813467,0.33481510136179515,0.34394941384370625,0.3668284234959105,0.042992621916172605,-0.13496790813223247,0.16914338076815053
"RUNX2-1:804, 8, set1, minCMV",FALSE,1.1600316545830356,0.9600095294820044,1.4731423651422577,0.23529411764705888,0.27450980392156865,0.16013071895424835,0.12301795920223775,0.1685252094375868,0.07035632600902718,0.40612452829778595,0.4532222296083669,0.3123146480144655,0.36183195041385274,0.3743485370954857,0.398287119650594,0.23752560624799918,0.1175244636071364,0.4893000353797203
"RUNX2-1:804, 8, set1, minProm",FALSE,-0.4326142408259925,-0.5636469623154141,-0.831133193355258,0.6862745098039216,0.7745098039215687,0.8660130718954249,0.6673524790377001,0.7135027903148131,0.7970508050077696,0.6860192865805866,0.7161846540593513,0.7561894798198349,0.26154300165601346,0.2913872646862213,0.2820060920326008,-0.48459814918225413,-0.571544371031207,-0.6940975413640892
"RUNX2-1:804, 8, set1, minTK",FALSE,0.4675738342720994,0.4009285802911696,0.8511998754507634,0.35620915032679734,0.37254901960784315,0.2549019607843137,0.3200446901018043,0.34423635354585436,0.1973291659957406,0.5304665272443128,0.5538198241092528,0.43254772511852774,0.3182278655018747,0.3439072485410457,0.36690193589775505,-0.07644264188637905,-0.1353181293272877,0.16989151999589505
"RUNX2-2:1138, 1, set2, minCMV",FALSE,1.3262513866702863,0.8784291464021386,1.2192626113760825,0.2124183006535948,0.2875816993464052,0.17320261437908502,0.09237822168771169,0.18985543646840158,0.1113722672907039,0.377181539255062,0.4678681064047728,0.35982895506539897,0.37229881077615495,0.36990658287524225,0.3854755448584788,0.31289152249307217,0.0806299931009412,0.35891602627834923
"RUNX2-2:1138, 1, set2, minProm",FALSE,-0.7844919231026716,-1.4914780675838906,-1.2750069150956984,0.8529411764705882,0.9967320261437909,0.9836601307189542,0.7836242403072289,0.9320819873675061,0.898846602792899,0.740258804654693,0.839194575663246,0.8217503148707622,0.2393852558892999,0.2408679714673392,0.25960682111803357,-0.6441434907488869,-0.9911530570378166,-0.9220559922320041
"RUNX2-2:1138, 1, set2, minTK",FALSE,-0.9401631940062313,-1.3421973008479442,-0.6794971570904694,0.9215686274509804,0.9901960784313726,0.8071895424836601,0.8264330710290788,0.9102339842842988,0.7515885458339051,0.7626110056445178,0.8221634487437386,0.7311261363816473,0.2295826323709658,0.24899613055130373,0.2896581256861999,-0.7147266147700669,-0.9236413019129394,-0.6162224290750914
"RUNX2-2:139, 1, set1, minCMV",FALSE,2.797210849482024,2.0548115142815533,1.9905749227257632,0.09477124183006536,0.15032679738562094,0.11764705882352944,0.002577294120387139,0.01994860682038344,0.02326381974690466,0.1635822394432547,0.27005548141941904,0.22511375006570614,0.46492516206744333,0.43395919486783796,0.42439840191322764,0.9798412659565926,0.6126452023608114,0.7550358031851713
"RUNX2-2:139, 1, set1, minProm",FALSE,-1.0040243282147723,-0.8625607833886102,-1.1727727678301714,0.9313725490196079,0.9019607843137255,0.9673202614379085,0.842316556303393,0.8058104999963054,0.8795565292996408,0.7714655528579282,0.7601319892066098,0.8077273633702532,0.22556129527731572,0.27511176488003225,0.2647658793122003,-0.7436819790438458,-0.7067272022356483,-0.8695520103673607
"RUNX2-2:139, 1, set1, minTK",FALSE,-1.424557911207155,-1.1596237317042914,-0.9661769053187427,0.9934640522875817,0.9771241830065359,0.9248366013071896,0.922857483130365,0.8768989827724117,0.8330221664440367,0.8249400337826472,0.7998464750507036,0.7774028820590071,0.1990802858594362,0.2589370428802961,0.2751913595052544,-0.9343566865292835,-0.841072982083074,-0.7634514000650336
"RUNX2-2:1471, 4, set2, minCMV",FALSE,1.6394479826959656,1.765680409822678,2.3299322768969404,0.17647058823529416,0.18627450980392157,0.10130718954248363,0.050559997779660935,0.03872474060586383,0.009904865383972556,0.32459115990000825,0.3149432621507001,0.1763621025855206,0.3920208076497175,0.4182163522729774,0.44152344658387366,0.4548984197964747,0.48188657383808814,0.9293182014406206
"RUNX2-2:1471, 4, set2, minProm",FALSE,-1.1540652743035724,-1.0817732522151067,-1.2407470254623651,0.9607843137254902,0.9640522875816994,0.9803921568627451,0.8757632955794425,0.860323352692593,0.8926503918038499,0.7915216181620158,0.789839753482225,0.8171245709854948,0.21611321344239354,0.2631759083141152,0.26133568343137625,-0.8117122497840509,-0.8058653486916618,-0.9044612778229199
"RUNX2-2:1471, 4, set2, minTK",FALSE,-1.1650963535261862,-0.4603283677487732,-0.6181068290001044,0.9607843137254902,0.7124183006535948,0.7777777777777778,0.8780100036269906,0.6773597288444853,0.7317475394859208,0.7929540174606675,0.7001454413686309,0.7206234047017344,0.21541858612938605,0.2970128385048147,0.29275607567305306,-0.816713866513573,-0.5248188630589203,-0.584694443965092
"RUNX2-2:1804, 8, set2, minCMV",FALSE,0.22236395809177198,0.4179512868982677,0.3033756495013003,0.4084967320261438,0.369281045751634,0.39869281045751637,0.41201528337212845,0.3379913667886201,0.3808018003328463,0.5744141327638791,0.5507750156383412,0.544371185381443,0.3027869939446418,0.34483411454238994,0.3392569939929026,-0.1876235874853688,-0.12761966404505987,-0.11145237530318215
"RUNX2-2:1804, 8, set2, minProm",FALSE,-1.0195917072453498,-0.8033620567063325,-1.2078779948752554,0.9379084967320261,0.8627450980392157,0.9705882352941176,0.8460389302086446,0.7891172503839693,0.8864529025064277,0.773595549572618,0.7517334482851229,0.8126168738495655,0.22458101706080075,0.27833506469663094,0.2629943586012715,-0.7507404056785245,-0.6799547651235867,-0.8875808613279125
"RUNX2-2:1804, 8, set2, minTK",FALSE,-0.6844109511823073,-0.5395733578129219,-0.3763686137726249,0.8202614379084967,0.7581699346405228,0.6601307189542484,0.7531421486536188,0.7052543529346367,0.6466785619410487,0.7253354109749284,0.7124843613641114,0.6774377891726762,0.2456873569988365,0.2926980436391913,0.30495495005573303,-0.5987656402809507,-0.5606571594521012,-0.4605459162199537
"RUNX2-2:472, 4, set1, minCMV",FALSE,2.357695292612712,1.7885266909365807,2.659717702987302,0.12091503267973858,0.1797385620915033,0.08823529411764708,0.009194390012048241,0.036845536692594646,0.003910308488102937,0.21753068756225744,0.3112823617003206,0.13595279113431155,0.4372488573168388,0.41946030493634523,0.4581654615103477,0.7805599157133389,0.49221873229225893,1.0986847828989723
"RUNX2-2:472, 4, set1, minProm",FALSE,-0.638673610915656,-1.001453543498395,-1.2646600943627742,0.8169934640522876,0.9444444444444444,0.9836601307189542,0.7384823583399495,0.8416962054255532,0.8970033995868048,0.7183773282236333,0.77921389681748,0.8203611309146288,0.24856743837005935,0.26754922032410716,0.26012895439457107,-0.5780278102259759,-0.7695410141832808,-0.916742216916725
"RUNX2-2:472, 4, set1, minTK",FALSE,-0.9151020597375861,-1.2440965078117792,-1.228948088214267,0.9084967320261438,0.9803921568627451,0.9738562091503268,0.8199309731120253,0.8932679769133294,0.890454364997262,0.7590854112337913,0.8103740493645754,0.8155142967022222,0.2311607325737331,0.25433760132142286,0.2619310950968559,-0.7033636115779681,-0.8792755281979049,-0.8984017448403906
"RUNX2-2:805, 8, set1, minCMV",FALSE,0.41329538433311386,0.49582022545922616,0.22037233553929755,0.36274509803921573,0.3529411764705882,0.4183006535947712,0.3396951055788243,0.3100106268863966,0.41279059443471877,0.5402458491591814,0.5368113431702534,0.5612266928888588,0.3148099502576403,0.3490739850505746,0.3350683844285613,-0.101053108168846,-0.09240368259675683,-0.15408005507095568
"RUNX2-2:805, 8, set1, minProm",FALSE,-1.0985108206502956,-1.0281807148926783,-1.1488438995994688,0.954248366013072,0.9509803921568627,0.9640522875816994,0.8640092523486498,0.8480675858619471,0.8746898230755077,0.784219492069248,0.7827834728351931,0.8043502122264377,0.21961147866993952,0.2660939578297673,0.26597340563314775,-0.78652322891091,-0.7816282930056302,-0.8572629572747266
"RUNX2-2:805, 8, set1, minTK",FALSE,-1.0667100088934716,-1.4948180222074143,-1.6554376678352936,0.9509803921568627,0.9967320261437909,1,0.8569485969760959,0.9325190292346757,0.9510821247501536,0.7799736956643032,0.8395630259472272,0.8680952326435986,0.2216139765195439,0.240686114935471,0.24040908293827737,-0.7721043793237137,-0.9926635409641914,-1.1174322914123027
"RXRA-1:305, 1, set1, minCMV",FALSE,23.132029132219195,20.038428025300355,9.237431086955093,0,0,0.009803921568627416,1.102563765299147e-118,1.273423505267595e-89,1.2624304237082498e-20,9.925977704004366e-25,1.1083929411010916e-18,3.788956885092301e-6,1.745409138220628,1.4131455904276198,0.790097668508683,10.199879057565433,8.745678952777963,4.476774721143308
"RXRA-2:1305, 1, set2, minCMV",FALSE,14.3671005024668,11.007044166494607,9.766347796258255,0.0032679738562091387,0.0065359477124182774,0.009803921568627416,4.162201687867268e-47,1.7670435807068417e-28,7.850511885894449e-23,2.396124192768829e-10,1.5713654207679305e-6,1.0251187473848277e-6,1.1934813802995226,0.9213975484138057,0.8167884773641142,6.2257607702298685,4.661264136012131,4.748408358787236
"RXRA-2:1305, 1, set2, minProm",FALSE,0.5616572759282159,0.21130036863163865,1.0003449962381947,0.3431372549019608,0.41503267973856206,0.2124183006535948,0.28717477432763755,0.4163264476455924,0.15857178934171315,0.5134753583436968,0.5874837175002037,0.40265248513975715,0.32415230199237793,0.3335822193703239,0.3744282700835329,-0.03378413982489635,-0.2210768889468144,0.24648738279196317
"RXRA-2:1305, 1, set2, minTK",FALSE,0.09313600571547224,2.655137443798883,5.43620606940226,0.45424836601307195,0.10457516339869277,0.02614379084967322,0.4628977566573234,0.0039638050280836855,2.7213502814789584e-8,0.5972428757352498,0.1883101304551615,0.005791587917770334,0.294649506803711,0.46664622323751975,0.5982758399004428,-0.24621701025783585,0.8841407073402149,2.5245948015840844
"RXRA-2:1638, 4, set2, minCMV",FALSE,2.4101298810425664,4.784245400274177,6.606275344824979,0.11764705882352944,0.05228758169934644,0.019607843137254943,0.007973421198109603,8.581544626185821e-7,1.9705479326781963e-11,0.21060195111581326,0.03237189955468166,8.875075145472846e-4,0.4405506645593267,0.5825736032715254,0.6573212336809979,0.8043343542250974,1.8470230540409158,3.125502596683246
"RXRA-2:1638, 4, set2, minProm",FALSE,3.791240319646755,0.05431788704098584,3.716653497425993,0.0490196078431373,0.4738562091503268,0.05882352941176472,7.494841153876277e-5,0.47834094939635097,1.0093950527037036e-4,0.0762802542262313,0.6148841058187215,0.05034775974826004,0.5275192207244872,0.32503471113022114,0.5115017822686636,1.4305455286385054,-0.2920717202822547,1.641491068935395
"RXRA-2:1638, 4, set2, minTK",FALSE,-0.6669228395488399,-0.6883696149086298,-0.7296785586863651,0.8202614379084967,0.8202614379084967,0.8235294117647058,0.7475892893809823,0.7543899734051174,0.7672066548974664,0.7226849554655066,0.7349815858933781,0.7395614251259239,0.24678858379164456,0.28459626552525846,0.28712581355739936,-0.590836331647722,-0.6279497966229203,-0.6419938906640482
"RXRA-2:1971, 8, set2, minCMV",FALSE,3.549610905458956,4.9378623475021595,9.205012142333953,0.065359477124183,0.05228758169934644,0.009803921568627416,1.9290045898415163e-4,3.9491779850284333e-7,1.708163000992524e-20,0.09325268185731517,0.027651006544275932,4.095584557709703e-6,0.5123038109414837,0.5909378621935782,0.7884617060991806,1.3209880052124374,1.916495833093768,4.460125453496576
"RXRA-2:1971, 8, set2, minProm",FALSE,3.044644991914478,-2.0775552700629714,-0.21575533680661688,0.08823529411764708,1,0.5718954248366013,0.0011647755548857097,0.9811248301852454,0.5854107678175778,0.13740979953131346,0.89547910396705,0.6473071368371022,0.48050609572186076,0.20895676923148035,0.3130600036487497,1.0920307191615057,-1.2562046202310087,-0.37806039835142696
"RXRA-2:1971, 8, set2, minTK",FALSE,-0.7906692552647007,-0.6158786819108353,-1.0997655434580806,0.8594771241830066,0.803921568627451,0.954248366013072,0.7854314892358905,0.7310127037939145,0.8642828555990243,0.7411660238547257,0.7241337429540431,0.7973118914153441,0.23899626914061728,0.28854331006712713,0.2684500546020079,-0.6469443633799238,-0.5951660011995107,-0.8320579823253943
"RXRA-2:306, 1, set1, minCMV",FALSE,7.25590986960734,8.255031750936359,8.836262947335724,0.022875816993464082,0.013071895424836555,0.009803921568627416,1.994853483415546e-13,7.593093149520685e-17,4.94868356962276e-19,0.0013434148058259706,3.169542825444256e-4,9.740904569272962e-6,0.7456895421753866,0.771553766098099,0.7698534562440026,3.0014660916804443,3.4166752156696414,4.2707484051752935
"RXRA-2:306, 1, set1, minProm",FALSE,2.0241504866910085,1.526607767455294,3.0424700345509694,0.1405228758169934,0.20588235294117652,0.07843137254901966,0.021477335144770803,0.06342928719416678,0.001173225891424582,0.2645675291491867,0.35428893825289587,0.09761642033513718,0.41624553319692564,0.4051991330271579,0.47748035389519183,0.62932690870861685,0.3737667266436158,1.2952533660248675
"RXRA-2:306, 1, set1, minTK",FALSE,0.3849267561469378,0.3485468808541178,1.9784374353713476,0.3758169934640523,0.3856209150326797,0.11764705882352944,0.3501458409468845,0.363714756247963,0.023939690041578744,0.5453477165471181,0.5631685519980851,0.22698815577507978,0.31302357708662043,0.34105512769907625,0.42378590593935545,-0.11391576670534688,-0.15900758740512877,0.7488024023794363
"RXRA-2:639, 4, set1, minCMV",FALSE,7.971061442455844,7.560150998704102,6.715213310383429,0.019607843137254943,0.016339869281045805,0.019607843137254943,7.865863320170191e-16,2.0130085637206406e-14,9.389565017704683e-12,4.409461207415119e-4,9.597349104892888e-4,7.327005148017325e-4,0.7907226532079379,0.7337183407983395,0.6628185877344384,3.3257239452157923,3.102417590849992,3.1814494316795465
"RXRA-2:639, 4, set1, minProm",FALSE,2.1743097671753073,0.7508252992528588,2.576985243794955,0.130718954248366,0.30065359477124187,0.09477124183006536,0.014840939696478296,0.22637890080782933,0.004983310264021582,0.24277286179993995,0.4908564227059779,0.14543929213363013,0.425701066551461,0.3629587061190232,0.45399052013375185,0.6974108336090598,0.022921556373974368,1.0561962049312756
"RXRA-2:639, 4, set1, minTK",FALSE,0.7772408548422478,2.4489125126695632,2.3548237142312236,0.29738562091503273,0.12091503267973858,0.10130718954248363,0.21850834127746943,0.007164412366896629,0.009265747388549479,0.4744994834723051,0.2145081383394474,0.17307031340267753,0.33772760492761594,0.45541752255524287,0.4427795471841016,0.0639639057784946,0.7908761337754625,0.9421015972955278
"RXRA-2:972, 8, set1, minCMV",FALSE,9.102054124014481,9.973418765816758,14.208174226507456,0.009803921568627416,0.009803921568627416,0,4.4319622028108616e-20,9.962488839554238e-24,4.0761672175335536e-46,6.188682791931909e-5,1.3715369378511185e-5,1.0357853453898725e-12,0.8619412884446143,0.8651178824284549,1.0409370779537586,3.838528885049266,4.1938103141487355,7.029579382143892
"RXRA-2:972, 8, set1, minProm",FALSE,-0.6633035240187513,1.7177285472126336,2.9926438117819583,0.8202614379084967,0.1895424836601307,0.07843137254901966,0.7464319099734184,0.04292306990161189,0.0013828616389794368,0.722134862768272,0.3226861576913839,0.10210211510496207,0.24701649217403002,0.415605430744444,0.47496596521258067,-0.5891952928391528,0.4602004954698187,1.269664312204589
"RXRA-2:972, 8, set1, minTK",FALSE,1.3457316101178352,2.7277772945511387,3.5860498370678466,0.20915032679738566,0.10130718954248363,0.06209150326797386,0.0891945440978932,0.0031881320260766875,1.6786241273183673e-4,0.3738308679155232,0.17957345533720315,0.05769548382758542,0.3735254808958307,0.4706013761728885,0.5049111087786323,0.32172407727070007,0.916991850347595,1.5744174697680806
"Scramble10-1:1329, 1, set2, minCMV",TRUE,1.8918979101241888,1.559259819296672,2.0489921946891703,0.15032679738562094,0.20261437908496727,0.1143790849673203,0.029252292150340878,0.059467448848941014,0.0202314390833986,0.28455522019439694,0.348810628848091,0.21621595886752887,0.40791758540097467,0.4069769981707234,0.427346322091218,0.5693620869418603,0.38853351392934254,0.7850369277583783
"Scramble10-1:1329, 1, set2, minProm",TRUE,-0.31708838097605846,-0.7282004278076659,-1.0628281908978272,0.6437908496732025,0.826797385620915,0.9477124183006536,0.6244117295148452,0.7667545479865097,0.8560700636772011,0.6672082968871145,0.7408483916481441,0.7919162583294466,0.26881766771461013,0.2824275254339133,0.2703140301570821,-0.4322174109374114,-0.6459631559166934,-0.8130882139962812
"Scramble10-1:1329, 1, set2, minTK",TRUE,-0.007985978410313389,-0.7707228020632343,-0.3321320104392117,0.5065359477124183,0.8398692810457516,0.6437908496732025,0.5031859105741846,0.7795643732933979,0.6301052100321328,0.6148822506743665,0.7470367161458966,0.6692443331055562,0.2882818531315949,0.2801122330480663,0.3071872688749687,-0.29206686749475597,-0.665193765330351,-0.43782750088326
"Scramble10-1:1662, 4, set2, minCMV",TRUE,1.786557528897371,0.784366389782755,0.6813867138101043,0.16993464052287577,0.29738562091503273,0.30065359477124187,0.03700451564116936,0.2164125770035614,0.24781341376393023,0.3009745846910672,0.48480779929611123,0.4670524954154475,0.4012842991661369,0.3647849783551438,0.3583326270467288,0.5215995605012744,0.038090408597791545,0.08268125417343729
"Scramble10-1:1662, 4, set2, minProm",TRUE,-1.1009181021745327,-0.9220279116567343,-0.6945338770479673,0.954248366013072,0.9248366013071896,0.8071895424836601,0.8645338486204207,0.82174299158683,0.756326268352336,0.7845389484012407,0.768410127815544,0.733668073853943,0.21945989209685016,0.2718738509183173,0.28889932527180767,-0.7876147177218696,-0.7336210231169322,-0.6239447771659078
"Scramble10-1:1662, 4, set2, minTK",TRUE,-0.4971355437609555,-0.8431543410807842,-0.5240025059795069,0.7222222222222222,0.8790849673202614,0.7352941176470589,0.6904532644042574,0.8004289347681297,0.6998616015613326,0.6963225597435975,0.7573959870515362,0.7041470713463285,0.25748009372243813,0.276168422437337,0.29750487724054686,-0.5138528414619102,-0.6979507000138419,-0.5363656634019265
"Scramble10-1:1995, 8, set2, minCMV",TRUE,1.5018125760488892,2.034178385847365,1.4768456332524236,0.196078431372549,0.15032679738562094,0.1568627450980392,0.06657275975722712,0.020966806484705617,0.06985851053637016,0.3473470053981391,0.2731499321537844,0.31164182481211633,0.38335390291949306,0.4328357457190966,0.39847399826405105,0.3924929616750816,0.6033139352138988,0.4912019079623815
"Scramble10-1:1995, 8, set2, minProm",TRUE,-0.3074613430605616,-0.500463059113326,-0.853650050190726,0.6339869281045751,0.7287581699346406,0.8790849673202614,0.6207538786621435,0.6916254694548976,0.8033505410316262,0.6656207088102079,0.7064246506054641,0.7598006449283444,0.26942388251413346,0.29482755259471527,0.28086982026948637,-0.42785240249878254,-0.5429696504286623,-0.7056614334154178
"Scramble10-1:1995, 8, set2, minTK",TRUE,-0.5002724927736052,-0.10642734787074758,-0.20156088184903315,0.7254901960784313,0.5457516339869282,0.565359477124183,0.6915583899950869,0.5423783520842759,0.5798699853726802,0.6968196262509179,0.6423577944577874,0.6445958029080421,0.2572825599707784,0.31628232547518953,0.31377630070916784,-0.5152751698075505,-0.36476824491926707,-0.37077060892582697
"Scramble10-1:330, 1, set1, minCMV",TRUE,3.158634423616699,2.606851289718436,2.542243813496353,0.08496732026143794,0.10784313725490191,0.09477124183006536,7.925509469199427e-4,0.004568951847842878,0.005507165599355772,0.12637096190874206,0.19426027828187512,0.1495525948292336,0.4876840128645683,0.46401709993851553,0.45223735775647333,1.1437148234168513,0.8623034467106028,1.038354187609881
"Scramble10-1:330, 1, set1, minProm",TRUE,-1.063563284066131,-0.59836750107794,-0.501797020203635,0.9477124183006536,0.7875816993464052,0.7254901960784313,0.8562367087323779,0.7252026271813574,0.6920948452945137,0.7795509793160096,0.7214809586857469,0.700195085333218,0.2218121258544801,0.2894967729054418,0.2986254362358689,-0.7706776185125536,-0.5872466249919313,-0.5249616809395512
"Scramble10-1:330, 1, set1, minTK",TRUE,-1.0031058575626601,0.36680989385161344,0.20404432890981256,0.9281045751633987,0.3790849673202614,0.4183006535947712,0.8420951056078139,0.3568804135401736,0.419159429037727,0.7713395330203432,0.5599128242210119,0.564530378075268,0.22561913139545772,0.34204952689893253,0.3342444216074359,-0.743265534008281,-0.1507481974764161,-0.16246556409010637
"Scramble10-1:663, 4, set1, minCMV",TRUE,0.659328568448759,1.3557555468246405,1.6580057738358134,0.3202614379084967,0.21895424836601307,0.1405228758169934,0.2548424004788339,0.08758847969732615,0.04865815048916675,0.4958107304072777,0.3834243817789986,0.27952956242875804,0.33030266553454435,0.3958964340961498,0.4076159115360003,0.010501134608029263,0.2964993496468127,0.5842395963492423
"Scramble10-1:663, 4, set1, minProm",TRUE,0.03106472310082832,-0.8285309726750683,-0.9067287479742291,0.4771241830065359,0.869281045751634,0.9052287581699346,0.4876089614853416,0.796315069122219,0.8177248714372253,0.6080963313145308,0.7553232104641789,0.7681966465533714,0.2907408767061998,0.27696464734523374,0.2781913014178109,-0.2743608354705004,-0.6913373278528196,-0.73292084781231015
"Scramble10-1:663, 4, set1, minTK",TRUE,-0.4241730224408075,0.02470335104058839,0.457060974609735,0.6797385620915033,0.4836601307189542,0.3594771241830066,0.6642801830907432,0.49014579107678824,0.3238136097403701,0.6846602989457611,0.6199939126661951,0.512973237680237,0.2620745453723699,0.32342223508878437,0.34701244123857256,-0.48077080479999823,-0.30546480062549936,-0.03252481794411631
"Scramble10-1:996, 8, set1, minCMV",TRUE,2.086896621998838,1.0556889364130049,0.6021651236632813,0.130718954248366,0.2549019607843137,0.31699346405228757,0.01844874016000799,0.14555517670218207,0.27353211426057494,0.255340807866587,0.43612736353569265,0.48325104738573416,0.4201966587840878,0.37955816629018413,0.3543348552186881,0.6577767198046283,0.16079517310613695,0.04199573917076507
"Scramble10-1:996, 8, set1, minProm",TRUE,-0.47896825216765515,0.06257157300876864,0.6735998661754552,0.7124183006535948,0.47058823529411764,0.303921568627451,0.6840193927865146,0.4750538332493108,0.2502828691398661,0.6934367306614949,0.6134563782020285,0.4686427043485705,0.2586240884929777,0.3254841144528467,0.3579396781038289,-0.5056155849134412,-0.28833901687967756,0.07868219399709032
"Scramble10-1:996, 8, set1, minTK",TRUE,-0.27576351099970164,-0.14561838876208372,-0.19073077313405196,0.6241830065359477,0.5718954248366013,0.5588235294117647,0.6086351443164632,0.5578886747033295,0.5756317361103248,0.6603726034493118,0.6489518690172054,0.642522162862988,0.27141989572990843,0.31414842020396055,0.3143228222247689,-0.41348024507649056,-0.38249226934382696,-0.36520863333574716
"Scramble11-1:1330, 1, set2, minCMV",TRUE,5.87211406656197,7.0061970863635885,7.368539648881153,0.02614379084967322,0.019607843137254943,0.016339869281045805,2.151362561153046e-9,1.2244145104230755e-12,8.62536149812392e-14,0.008797385470971487,0.0021729816709012365,2.1824693206320267e-4,0.6585518885494446,0.70355621326417,0.6957874996904162,2.3740373425000683,2.8518936841329783,3.5169756246949495
"Scramble11-1:1330, 1, set2, minProm",TRUE,-0.36902924514096724,-0.5011230321973813,-0.44220135619947343,0.6699346405228759,0.7320261437908497,0.6928104575163399,0.6439470368092036,0.6918577309029379,0.6708282476123023,0.675721587392248,0.7065273950016937,0.6894723878526448,0.26554695030047043,0.29479161785016894,0.3016328218006835,-0.4557679892543974,-0.5432681211708348,-0.49435537428196175
"Scramble11-1:1330, 1, set2, minTK",TRUE,0.08877111578329802,1.005969145261566,0.5200932372677681,0.4575163398692811,0.2679738562091504,0.33333333333333337,0.46463190665312926,0.15721520629474786,0.3014992958449461,0.5980086585196546,0.4449978872873957,0.5000612739711986,0.2943746495840344,0.37685098316849486,0.3501932484332392,-0.24819610097658715,0.1383095546405419,-1.5359106930929874e-4
"Scramble11-1:1663, 4, set2, minCMV",TRUE,8.177005494615042,8.499970133048329,8.464395620217251,0.013071895424836555,0.009803921568627416,0.009803921568627416,1.4549237353843506e-16,9.481974137472673e-18,1.2874220129584739e-17,3.1414163565947616e-4,2.0979322276567846e-4,2.254014194166179e-5,0.8036909549211515,0.7848903678526744,0.7510878555868106,3.419101319798816,3.5274478251316284,4.0797699902199485
"Scramble11-1:1663, 4, set2, minProm",TRUE,0.028947642489465193,0.2471695214770788,0.004779864225799353,0.4836601307189542,0.4117647058823529,0.49673202614379086,0.48845317415677975,0.4023885159755769,0.49809311732687694,0.6084650856199447,0.5811573623326314,0.6044186235886635,0.2906075640912857,0.33553525181321375,0.32418890692050556,-0.2753207438883307,-0.20485517789597588,-0.264801017750853
"Scramble11-1:1663, 4, set2, minTK",TRUE,-0.08471391693858722,0.20631913445704406,-0.06739244856200123,0.5457516339869282,0.42156862745098034,0.5130718954248366,0.5337555841876898,0.41827081646196124,0.526865359651053,0.628111669942734,0.5883605184029239,0.6186229927548754,0.28345029307324277,0.3333109971312447,0.32054686390807835,-0.32685618712705816,-0.22332963636477043,-0.3018662635918363
"Scramble11-1:1996, 8, set2, minCMV",TRUE,2.0649642615821824,2.92839791150722,3.325392736195415,0.13725490196078427,0.09477124183006536,0.065359477124183,0.019463190964601168,0.0017035684993420694,4.414703333328042e-4,0.25854669852980583,0.15679399647880723,0.07485552513513324,0.4188155775429249,0.4815249286558855,0.49175752763092606,0.6478323382473846,1.007721890533538,1.4405528456366545
"Scramble11-1:1996, 8, set2, minProm",TRUE,0.5637905268561877,0.7330840268390879,1.0156722695300204,0.33986928104575165,0.30718954248366015,0.20588235294117652,0.2864483497983242,0.23175359087630057,0.1548927387343463,0.5130896992311089,0.4940567291015509,0.3996091309977776,0.32428663285250175,0.3619927150695121,0.3752017327375036,-0.03281689960167876,0.01489812197588571,0.2543589491958805
"Scramble11-1:1996, 8, set2, minTK",TRUE,0.4085685384717205,0.5079305651486213,0.3467068377826875,0.36274509803921573,0.34967320261437906,0.38235294117647056,0.3414281615331178,0.30575101927330384,0.3644057863493094,0.541096417280752,0.5346351594291555,0.5355381002237617,0.31451230066475466,0.34973337855255443,0.3414436227069414,-0.10319631382090508,-0.08692681973313211,-0.08919895035123811
"Scramble11-1:331, 1, set1, minCMV",TRUE,9.082264867205101,10.01910806653317,10.343187247066474,0.009803921568627416,0.0065359477124182774,0.0065359477124182774,5.31693118219977e-20,6.281577901582833e-24,2.2466968846928733e-25,6.418727919426165e-5,1.251809633492663e-5,2.2717199686358366e-7,0.8606951584870182,0.8676056101697986,0.84589761922139906,3.82955621103205,4.214473156048854,5.044653486996546
"Scramble11-1:331, 1, set1, minProm",TRUE,0.06417915279158995,-0.6024057969683799,0.22415222924337322,0.46405228758169936,0.7973856209150327,0.41503267973856206,0.4744137884148583,0.7265479738980509,0.4113194266034582,0.6023160001143543,0.7220938247045036,0.5604612806996221,0.2928260931073942,0.28927689252739097,0.33525912981167133,-0.2593463765778144,-0.5890729315499584,-0.15213883018868987
