statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,architecture
7.119696752395612,0.028443137043835248,0.060428138264695994,2,69,7,5,"BARHL2-2:1559, 4, set2, minTK"
9.034225639459692,0.010920507670976463,0.026627137004818356,2,81,7,5,"BARHL2-2:1892, 8, set2, minCMV"
5.712824906625883,0.05747458359628006,0.10973232590871997,2,57,7,5,"BARHL2-2:1892, 8, set2, minProm"
32.08062043907648,1.0808907086019792e-7,7.25937285193451e-7,2,89,7,5,"BARHL2-2:1892, 8, set2, minTK"
10.401435231003234,0.00551260706871518,0.014804736605180864,2,86,7,5,"BARHL2-2:227, 1, set1, minCMV"
0.19015462297284103,0.9093026322125781,0.9388376799107686,2,93,7,5,"BARHL2-2:227, 1, set1, minProm"
23.90634079781921,6.438786940225666e-6,3.3401207252420643e-5,2,85,7,5,"BARHL2-2:227, 1, set1, minTK"
11.029522369517508,0.00402688890608224,0.011221938140270924,2,103,7,5,"BARHL2-2:560, 4, set1, minCMV"
1.5578542630537413,0.45889808458039755,0.564099765111254,2,97,7,5,"BARHL2-2:560, 4, set1, minProm"
29.849295390609768,3.2984344791565326e-7,2.0907104820412203e-6,2,101,7,5,"BARHL2-2:560, 4, set1, minTK"
15.492809892635705,4.322938700177185e-4,0.0015581860033150392,2,105,7,5,"BARHL2-2:893, 8, set1, minCMV"
12.03262138100581,0.002438649953611461,0.007180339412790792,2,105,7,5,"BARHL2-2:893, 8, set1, minProm"
0.4425836659702327,0.8014827470545461,0.8591252404882064,2,105,7,5,"BARHL2-2:893, 8, set1, minTK"
3.718779649952012,0.155767646904378,0.24772783202658977,2,64,7,5,"BARX1-1:1227, 1, set2, minCMV"
9.941481385138104,0.006938007200714763,0.018125580700463665,2,85,7,5,"BARX1-1:1227, 1, set2, minProm"
7.725068880516119,0.0210146715437278,0.04659643054930547,2,87,7,5,"BARX1-1:1227, 1, set2, minTK"
0.5422966004180125,0.7625034086049363,0.8287552531678497,2,98,7,5,"BARX1-1:1560, 4, set2, minCMV"
1.4597199509898928,0.4819764738826028,0.5857339736024825,2,104,7,5,"BARX1-1:1560, 4, set2, minProm"
8.182662585333674,0.016716963566923083,0.03838339821609031,2,105,7,5,"BARX1-1:1560, 4, set2, minTK"
6.185020838262062,0.04538786868918216,0.08992654499643768,2,73,7,5,"BARX1-1:1893, 8, set2, minCMV"
3.134944221877049,0.2085717627858326,0.3112360950025714,2,88,7,5,"BARX1-1:1893, 8, set2, minProm"
5.25915673093732,0.07210885941521113,0.13280138366663471,2,70,7,5,"BARX1-1:1893, 8, set2, minTK"
2.7252366143575273,0.2559896392045616,0.36286368889785764,2,33,7,5,"BARX1-1:228, 1, set1, minCMV"
5.033612535559314,0.08071698396623042,0.14496015073701382,2,31,7,5,"BARX1-1:228, 1, set1, minProm"
0.5081031501617872,0.7756517967106851,0.8385941445866973,2,37,7,5,"BARX1-1:228, 1, set1, minTK"
3.97917491120279,0.13675183001150024,0.22350471291121318,2,53,7,5,"BARX1-1:561, 4, set1, minCMV"
18.783456682815995,8.341116860753915e-5,3.545407595761283e-4,2,65,7,5,"BARX1-1:561, 4, set1, minProm"
0.1548766517025797,0.9254841010806197,0.9518290939111129,2,52,7,5,"BARX1-1:561, 4, set1, minTK"
2.088956416599558,0.3518753771357465,0.4628924330279261,2,29,7,5,"BARX1-1:894, 8, set1, minCMV"
0.5609750095782147,0.7554153830577733,0.8233826588714896,2,46,7,5,"BARX1-1:894, 8, set1, minProm"
6.047843609841493,0.04861020430845508,0.095220122166328,2,44,7,5,"BARX1-1:894, 8, set1, minTK"
72.27582240121043,2.020712733000646e-16,2.7397831360022004e-15,2,5,7,5,"BATF3-1:1188, 1, set2, minCMV"
40.90212533179437,1.312853708081993e-9,1.0881980398164104e-8,2,5,7,5,"BATF3-1:1854, 8, set2, minTK"
65.25813621046983,6.751119140107136e-15,8.359954386802022e-14,2,5,7,5,"BATF3-1:189, 1, set1, minCMV"
7.332488482155441,0.025572333333190866,0.055265753459696795,2,8,7,5,"BATF3-1:189, 1, set1, minProm"
19.36664478491815,6.231412748561507e-5,2.7182767827886914e-4,2,9,7,5,"BATF3-1:189, 1, set1, minTK"
-21.923043734044178,1,1,2,5,7,5,"BATF3-1:522, 4, set1, minCMV"
-6.651689609098348,1,1,2,5,7,5,"BATF3-1:522, 4, set1, minProm"
4.903584563830549,0.08613906258145973,0.15313057087563695,2,7,7,5,"BATF3-1:855, 8, set1, minCMV"
0.571706449985868,0.7513728906152347,0.8197037822662118,2,81,7,5,"BCL6B-1:1, 1, set1, minCMV"
16.950139097228202,2.0860468662368476e-4,8.155633260615351e-4,2,73,7,5,"BCL6B-1:1, 1, set1, minProm"
1.172368140958497,0.556446599590878,0.6526355928903743,2,80,7,5,"BCL6B-1:1, 1, set1, minTK"
12.222437869517307,0.00221784575520851,0.006615837119228105,2,64,7,5,"BCL6B-1:1000, 1, set2, minCMV"
0.21843870431030155,0.8965337393202477,0.9296826315895595,2,70,7,5,"BCL6B-1:1000, 1, set2, minProm"
17.28800936271091,1.76179943081038e-4,7.012943683757197e-4,2,87,7,5,"BCL6B-1:1000, 1, set2, minTK"
16.97570518173052,2.0595505535542043e-4,8.062306883320537e-4,2,73,7,5,"BCL6B-1:1333, 4, set2, minCMV"
1.2213844773114033,0.5429748707546177,0.6418305727819211,2,70,7,5,"BCL6B-1:1333, 4, set2, minProm"
0.40194414604957274,0.8179352736930168,0.8717262625407789,2,78,7,5,"BCL6B-1:1333, 4, set2, minTK"
4.473891597353941,0.10678414712028407,0.1826931007277952,2,83,7,5,"BCL6B-1:1666, 8, set2, minCMV"
0.4300877471014246,0.8065060551167895,0.8635913860751955,2,69,7,5,"BCL6B-1:1666, 8, set2, minProm"
2.356411725146245,0.3078305337366758,0.41869800866675394,2,99,7,5,"BCL6B-1:1666, 8, set2, minTK"
2.6099262327834367,0.2711825370516131,0.3792033113777456,2,96,7,5,"BCL6B-1:334, 4, set1, minCMV"
0.2869344205737434,0.8663492070634841,0.9089711017738161,2,96,7,5,"BCL6B-1:334, 4, set1, minProm"
1.4450316637949072,0.4855292082445948,0.5892354074369296,2,89,7,5,"BCL6B-1:334, 4, set1, minTK"
7.224309837569308,0.026993615098278086,0.05782866548085944,2,86,7,5,"BCL6B-1:667, 8, set1, minCMV"
0.9313373281765962,0.6277152341941734,0.7156909167292766,2,95,7,5,"BCL6B-1:667, 8, set1, minProm"
4.09360506622761,0.12914718796067953,0.2135762058305045,2,103,7,5,"BCL6B-1:667, 8, set1, minTK"
30.059754786090707,2.9689794015394137e-7,1.8953661981203656e-6,2,93,7,5,"BHLHB3-1:1171, 1, set2, minCMV"
38.038228985650676,5.496718864457663e-9,4.278941351774267e-8,2,97,7,5,"BHLHB3-1:1171, 1, set2, minProm"
27.22172283434611,1.2270944520367986e-6,7.184760843098205e-6,2,97,7,5,"BHLHB3-1:1171, 1, set2, minTK"
30.990836620230766,1.8639116943080336e-7,1.220484608362467e-6,2,103,7,5,"BHLHB3-1:1504, 4, set2, minCMV"
22.020611576303054,1.6530460498820584e-5,7.963144186961257e-5,2,89,7,5,"BHLHB3-1:1504, 4, set2, minProm"
51.91416881049372,5.333121482127787e-12,5.41422018896345e-11,2,103,7,5,"BHLHB3-1:1504, 4, set2, minTK"
30.364121790453282,2.5498505656101543e-7,1.6450821611320975e-06,2,103,7,5,"BHLHB3-1:172, 1, set1, minCMV"
17.101587625046704,1.9339152199819107e-4,7.643569678976123e-4,2,93,7,5,"BHLHB3-1:172, 1, set1, minProm"
48.34976945614562,3.1694285226210725e-11,3.0464209680655126e-10,2,85,7,5,"BHLHB3-1:172, 1, set1, minTK"
20.463191337865283,3.6014257043074764e-5,1.6373024926614744e-4,2,105,7,5,"BHLHB3-1:1837, 8, set2, minCMV"
58.6608645070819,1.8279113118867152e-13,2.0487283353299645e-12,2,105,7,5,"BHLHB3-1:1837, 8, set2, minProm"
29.45144612364311,4.0243869517130847e-7,2.5094197621747988e-6,2,93,7,5,"BHLHB3-1:1837, 8, set2, minTK"
7.976466137517491,0.01853243073814745,0.04190949543214346,2,62,7,5,"BHLHB3-1:505, 4, set1, minCMV"
38.77557808949041,3.801808186847859e-9,3.00137607758606e-8,2,79,7,5,"BHLHB3-1:505, 4, set1, minProm"
14.147093042718552,8.472230800060163e-4,0.0028265313185208865,2,60,7,5,"BHLHB3-1:505, 4, set1, minTK"
19.220733156353162,6.70302479724356e-5,2.8992942468077424e-4,2,64,7,5,"BHLHB3-1:838, 8, set1, minCMV"
56.15687392904056,6.39278010131711e-13,6.924948039204531e-12,2,71,7,5,"BHLHB3-1:838, 8, set1, minProm"
12.543799223544738,0.0018886374954334452,0.0057482713067156695,2,56,7,5,"BHLHB3-1:838, 8, set1, minTK"
0.5523497469298491,0.7586802461166595,0.8259152909692525,2,45,7,5,"BHLHE23-1:1172, 1, set2, minCMV"
4.121562273327072,0.1273544498004803,0.2111230852023077,2,54,7,5,"BHLHE23-1:1172, 1, set2, minProm"
1.6748604778858862,0.4328213429792296,0.5408725714299956,2,57,7,5,"BHLHE23-1:1172, 1, set2, minTK"
5.670187240487394,0.058713028848492756,0.11164564185369737,2,48,7,5,"BHLHE23-1:1505, 4, set2, minCMV"
1.504255594537426,0.4713625210470236,0.5761410157752873,2,39,7,5,"BHLHE23-1:1505, 4, set2, minProm"
2.728851838085575,0.2555273272618267,0.3625003432431495,2,46,7,5,"BHLHE23-1:1505, 4, set2, minTK"
8.357921643023474,0.015314413709920897,0.03566974933876911,2,40,7,5,"BHLHE23-1:173, 1, set1, minCMV"
15.419091838483382,4.4852509751703104e-4,0.0016119608829430103,2,47,7,5,"BHLHE23-1:173, 1, set1, minProm"
23.97537495969482,6.220330734687862e-6,3.2377348620722756e-5,2,37,7,5,"BHLHE23-1:173, 1, set1, minTK"
5.80791870658868,0.0548057944053346,0.10542348551129505,2,38,7,5,"BHLHE23-1:1838, 8, set2, minCMV"
5.415442925073421,0.06668858617372955,0.12415922894181476,2,43,7,5,"BHLHE23-1:1838, 8, set2, minProm"
18.476361029058808,9.725438227479056e-5,4.066279209882666e-4,2,36,7,5,"BHLHE23-1:1838, 8, set2, minTK"
1.400272406444401,0.4965176718788825,0.5991378272455985,2,40,7,5,"BHLHE23-1:506, 4, set1, minCMV"
6.233345383527876,0.04430433763274864,0.08814941423399486,2,44,7,5,"BHLHE23-1:506, 4, set1, minProm"
1.2995238066055208,0.5221700889348424,0.6234775828611591,2,32,7,5,"BHLHE23-1:506, 4, set1, minTK"
0.03602546051479294,0.9821485292751378,0.9916745465737131,2,43,7,5,"BHLHE23-1:839, 8, set1, minCMV"
0.26124289630661224,0.8775499096607355,0.9168304078942388,2,45,7,5,"BHLHE23-1:839, 8, set1, minProm"
1.2591890776857326,0.532807790079444,0.632123903161666,2,50,7,5,"BHLHE23-1:839, 8, set1, minTK"
24.65814645643877,4.421315736550371e-6,2.355223005541403e-5,2,47,7,5,"CEBPB-1:1189, 1, set2, minCMV"
13.744508549718375,0.0010361386885381783,0.0033941140400007954,2,47,7,5,"CEBPB-1:1189, 1, set2, minProm"
33.604366987328376,5.0455024892774095e-8,3.5825984149296935e-7,2,65,7,5,"CEBPB-1:1189, 1, set2, minTK"
10.718376894034918,0.004704722690425653,0.01290018159133677,2,57,7,5,"CEBPB-1:1522, 4, set2, minCMV"
3.7494588196568657,0.15339646880647592,0.24471717179464286,2,47,7,5,"CEBPB-1:1522, 4, set2, minProm"
5.194643182631808,0.07447277986384876,0.13621554911368644,2,53,7,5,"CEBPB-1:1522, 4, set2, minTK"
8.156499512248047,0.016937083752810483,0.038845245858761014,2,62,7,5,"CEBPB-1:1855, 8, set2, minCMV"
7.809283871251864,0.02014816754084258,0.04493465687576439,2,50,7,5,"CEBPB-1:1855, 8, set2, minProm"
8.867833598305879,0.011867914282500138,0.028596598479056826,2,58,7,5,"CEBPB-1:1855, 8, set2, minTK"
5.115003635592984,0.07749810319725402,0.1403282281360655,2,45,7,5,"CEBPB-1:190, 1, set1, minCMV"
0.2370057862590329,0.8882492458329759,0.9234304109522915,2,31,7,5,"CEBPB-1:190, 1, set1, minProm"
17.103940408289418,1.9316415159661008e-4,7.639716424744846e-4,2,40,7,5,"CEBPB-1:190, 1, set1, minTK"
6.972449068266087,0.030616244828732708,0.06428888059421412,2,32,7,5,"CEBPB-1:523, 4, set1, minCMV"
1.9800678520548445,0.371564085114872,0.48299399169852775,2,35,7,5,"CEBPB-1:523, 4, set1, minProm"
4.401094559992998,0.11074253460081239,0.1883635135746856,2,41,7,5,"CEBPB-1:523, 4, set1, minTK"
1.5883026806604903,0.45196463636995077,0.5585446270793235,2,39,7,5,"CEBPB-1:856, 8, set1, minCMV"
5.710691157549263,0.057535934487151344,0.109781208331806,2,46,7,5,"CEBPB-1:856, 8, set1, minProm"
1.72280994102357,0.4225679695235937,0.5317378547047557,2,33,7,5,"CEBPB-1:856, 8, set1, minTK"
8.968512847362945,0.011285275865548462,0.027364454941254897,2,105,7,5,"CENPB-1:1036, 1, set2, minCMV"
24.045722476667834,6.005341478619799e-6,3.1364632110274496e-5,2,105,7,5,"CENPB-1:1036, 1, set2, minProm"
58.785719532581425,1.7172882410418015e-13,1.9282603978937376e-12,2,96,7,5,"CENPB-1:1036, 1, set2, minTK"
1.2662003837849625,0.5309432210009989,0.6311906866552092,2,87,7,5,"CENPB-1:1369, 4, set2, minCMV"
1.0107000162779514,0.603294380525847,0.6937715943062633,2,104,7,5,"CENPB-1:1369, 4, set2, minProm"
18.215942242030906,1.1077924496418623e-4,4.5726217914652677e-4,2,105,7,5,"CENPB-1:1369, 4, set2, minTK"
1.1763913204958953,0.5553283823785369,0.6518370665876041,2,101,7,5,"CENPB-1:1702, 8, set2, minCMV"
37.196502833248815,8.373018228875706e-9,6.388456889658955e-8,2,104,7,5,"CENPB-1:1702, 8, set2, minProm"
14.034853598832342,8.961284468394857e-4,0.0029783662989654337,2,99,7,5,"CENPB-1:1702, 8, set2, minTK"
39.591575116367494,2.528125903799653e-9,2.0458167722183752e-8,2,105,7,5,"CENPB-1:37, 1, set1, minCMV"
16.87773044565074,2.1629545821919425e-4,8.41346867879855e-4,2,105,7,5,"CENPB-1:37, 1, set1, minProm"
104.60940150587703,1.924673582683719e-23,3.348822987207763e-22,2,105,7,5,"CENPB-1:37, 1, set1, minTK"
1.405376251231246,0.49525221267687747,0.5979632573739693,2,100,7,5,"CENPB-1:370, 4, set1, minCMV"
9.390468970544134,0.009138724220396492,0.02300411645970297,2,105,7,5,"CENPB-1:370, 4, set1, minProm"
26.137778289403286,2.1098596174546977e-6,1.186699429524428e-5,2,105,7,5,"CENPB-1:370, 4, set1, minTK"
8.028011173893901,0.01806090562418267,0.04105480471640635,2,105,7,5,"CENPB-1:703, 8, set1, minCMV"
28.301912814886236,7.150192243270783e-7,4.326746872726024e-6,2,105,7,5,"CENPB-1:703, 8, set1, minProm"
83.64020251137572,6.88273093352812e-19,1.0621541053700933e-17,2,105,7,5,"CENPB-1:703, 8, set1, minTK"
61.137169437948614,5.299468767261754e-14,6.164647191007897e-13,2,88,7,5,"CLOCK-1:1173, 1, set2, minCMV"
26.89556325556441,1.4444504389833014e-6,8.353874384402483e-6,2,96,7,5,"CLOCK-1:1173, 1, set2, minProm"
13.617463934398074,0.001104092037612984,0.0035899064558067486,2,101,7,5,"CLOCK-1:1173, 1, set2, minTK"
38.97192468542835,3.446307934969649e-9,2.7418683078476144e-8,2,81,7,5,"CLOCK-1:1506, 4, set2, minCMV"
7.83942483993269,0.019846801467595127,0.04440523880425784,2,75,7,5,"CLOCK-1:1506, 4, set2, minProm"
0.4719984083376403,0.7897813024651383,0.8498312473267134,2,86,7,5,"CLOCK-1:1506, 4, set2, minTK"
35.60944197409344,1.851432672415585e-8,1.3684114890465129e-7,2,47,7,5,"CLOCK-1:174, 1, set1, minCMV"
12.239610137446107,0.00219888455264212,0.006565653340946962,2,33,7,5,"CLOCK-1:174, 1, set1, minProm"
4.012480637996305,0.13449337750975515,0.22051743851172348,2,37,7,5,"CLOCK-1:174, 1, set1, minTK"
26.868081790040378,1.4644352348838844e-6,8.45353497430152e-6,2,75,7,5,"CLOCK-1:1839, 8, set2, minCMV"
19.84621669223634,4.902852207092597e-5,2.1695474247811767e-4,2,76,7,5,"CLOCK-1:1839, 8, set2, minProm"
2.3216002955132353,0.3132354459441182,0.42423199757194574,2,84,7,5,"CLOCK-1:1839, 8, set2, minTK"
7.444947465021869,0.024174093578555524,0.05253973204511253,2,44,7,5,"CLOCK-1:507, 4, set1, minCMV"
21.6954438272669,1.9448863652677163e-5,9.310593963736799e-5,2,44,7,5,"CLOCK-1:507, 4, set1, minProm"
0.02035861427884811,0.989872326660211,0.9975057774231602,2,45,7,5,"CLOCK-1:507, 4, set1, minTK"
15.237029422318301,4.912709687766453e-4,0.001759408915583764,2,31,7,5,"CLOCK-1:840, 8, set1, minCMV"
6.097753238019777,0.04741215640082976,0.09336500949467663,2,47,7,5,"CLOCK-1:840, 8, set1, minProm"
3.3064844311916204,0.1914282497324925,0.2906680617693372,2,35,7,5,"CLOCK-1:840, 8, set1, minTK"
10.568808043188255,0.00507005292998582,0.013742394128849474,2,58,7,5,"CREB3-1:1192, 1, set2, minCMV"
58.87819810689143,1.6396899276870104e-13,1.847885419422682e-12,2,49,7,5,"CREB3-1:1192, 1, set2, minProm"
48.45855476017823,3.001639510367718e-11,2.8942024917862676e-10,2,55,7,5,"CREB3-1:1192, 1, set2, minTK"
17.720390782123104,1.4192733012191166e-4,5.742540590308177e-4,2,61,7,5,"CREB3-1:1525, 4, set2, minCMV"
63.64617676056696,1.5115005840373408e-14,1.8383438786450192e-13,2,67,7,5,"CREB3-1:1525, 4, set2, minProm"
15.557965700615568,4.1843757187543326e-4,0.0015153558764498297,2,68,7,5,"CREB3-1:1525, 4, set2, minTK"
15.080232257081661,5.31335914950865e-4,0.0018863960633689093,2,65,7,5,"CREB3-1:1858, 8, set2, minCMV"
26.65713856529146,1.6273310420754628e-6,9.341184355539712e-6,2,63,7,5,"CREB3-1:1858, 8, set2, minProm"
46.82420535463916,6.795994167710887e-11,6.353271868809781e-10,2,68,7,5,"CREB3-1:1858, 8, set2, minTK"
8.833755875170027,0.012071862620595676,0.028985684212548338,2,36,7,5,"CREB3-1:193, 1, set1, minCMV"
21.637785499875463,2.001771853347927e-5,9.545716400048887e-5,2,34,7,5,"CREB3-1:193, 1, set1, minProm"
8.552612581780068,0.01389388740099899,0.03275863969939954,2,41,7,5,"CREB3-1:193, 1, set1, minTK"
38.02773994094696,5.525622255395117e-9,4.2959964421059255e-8,2,49,7,5,"CREB3-1:526, 4, set1, minCMV"
16.72259926000379,2.3374036030052295e-4,9.000835692575624e-4,2,39,7,5,"CREB3-1:526, 4, set1, minProm"
13.28594816613031,0.0013031458109576872,0.004164371264777375,2,46,7,5,"CREB3-1:526, 4, set1, minTK"
34.532145715698334,3.172779082813224e-8,2.3061785948684995e-7,2,45,7,5,"CREB3-1:859, 8, set1, minCMV"
25.923380270940925,2.3486023874587252e-6,1.311374169433772e-5,2,50,7,5,"CREB3-1:859, 8, set1, minProm"
28.53428971225867,6.365869281701281e-7,3.878885826211238e-6,2,38,7,5,"CREB3-1:859, 8, set1, minTK"
34.48030673370431,3.256090937963383e-8,2.3555842804441813e-7,2,69,7,5,"CREB3L1-1:1190, 1, set2, minCMV"
66.61860709703615,3.4194264980787177e-15,4.3303335157112335e-14,2,50,7,5,"CREB3L1-1:1190, 1, set2, minProm"
14.76142052931391,6.231581215886432e-4,0.0021660651855107227,2,81,7,5,"CREB3L1-1:1190, 1, set2, minTK"
37.04981277316983,9.01021965513609e-9,6.840638952020503e-8,2,66,7,5,"CREB3L1-1:1523, 4, set2, minCMV"
9.885968062878419,0.0071332806480349465,0.018533252851197394,2,58,7,5,"CREB3L1-1:1523, 4, set2, minProm"
27.735057902940753,9.493114055171723e-7,5.660845293870362e-6,2,81,7,5,"CREB3L1-1:1523, 4, set2, minTK"
64.32669163927585,1.0755643303246846e-14,1.318586051268306e-13,2,69,7,5,"CREB3L1-1:1856, 8, set2, minCMV"
44.376649526997426,2.3106437524916228e-10,2.074849989444963e-9,2,81,7,5,"CREB3L1-1:1856, 8, set2, minProm"
26.194429664265044,2.050934875100803e-6,1.156734802834631e-5,2,80,7,5,"CREB3L1-1:1856, 8, set2, minTK"
59.560433490841206,1.1657789188807757e-13,1.3259655777343933e-12,2,55,7,5,"CREB3L1-1:191, 1, set1, minCMV"
58.84449045097699,1.6675591716644522e-13,1.8758513612386565e-12,2,65,7,5,"CREB3L1-1:191, 1, set1, minProm"
40.23611353758952,1.8316351054246356e-9,1.5019896952627653e-8,2,68,7,5,"CREB3L1-1:191, 1, set1, minTK"
45.148678682310674,1.5706846212232146e-10,1.4270924472711515e-9,2,47,7,5,"CREB3L1-1:524, 4, set1, minCMV"
38.88908245722405,3.592055525185955e-9,2.843093432434554e-8,2,39,7,5,"CREB3L1-1:524, 4, set1, minProm"
5.089866209571028,0.07847830162795053,0.1416668117010475,2,38,7,5,"CREB3L1-1:524, 4, set1, minTK"
21.74275404832042,1.8994197424344865e-5,9.107131973483698e-5,2,40,7,5,"CREB3L1-1:857, 8, set1, minCMV"
19.821845954064884,4.9629607494383223e-05,2.1921501354853795e-4,2,46,7,5,"CREB3L1-1:857, 8, set1, minProm"
1.4590042460336008,0.48214898122243843,0.5858277037919322,2,33,7,5,"CREB3L1-1:857, 8, set1, minTK"
9.94386202061628,0.006929753680799921,0.018111722173392814,2,21,7,5,"CREB3L1-2:1191, 1, set2, minCMV"
31.20393158382342,1.6755305460699308e-7,1.1053822356564462e-6,2,13,7,5,"CREB3L1-2:1191, 1, set2, minProm"
0.7894615732830061,0.6738614273297379,0.755128058138889,2,13,7,5,"CREB3L1-2:1191, 1, set2, minTK"
3.1131788087307086,0.21085398392698237,0.31380304562140193,2,12,7,5,"CREB3L1-2:1524, 4, set2, minCMV"
1.623261244958826,0.4441332617618339,0.5510882170787428,2,13,7,5,"CREB3L1-2:1524, 4, set2, minProm"
40.32927230548779,1.7482751690383065e-9,1.4374706945426073e-8,2,16,7,5,"CREB3L1-2:1524, 4, set2, minTK"
0.29738125197297904,0.8618357032295758,0.90547295402601,2,11,7,5,"CREB3L1-2:1857, 8, set2, minCMV"
5.423676126889546,0.0664146201705728,0.12383685400353919,2,7,7,5,"CREB3L1-2:1857, 8, set2, minProm"
9.016604242486324,0.011017150089811363,0.026809562540262042,2,16,7,5,"CREB3L1-2:1857, 8, set2, minTK"
0.40221158471740637,0.8178259072453987,0.8717262625407789,2,8,7,5,"CREB3L1-2:192, 1, set1, minCMV"
11.42416678253187,0.003305778136222133,0.009404395235144206,2,12,7,5,"CREB3L1-2:192, 1, set1, minProm"
0.16980658706637541,0.918601114774372,0.9463347948581337,2,7,7,5,"CREB3L1-2:192, 1, set1, minTK"
9.814008346087547,0.007394608147672827,0.019115186550086913,2,9,7,5,"CREB3L1-2:525, 4, set1, minCMV"
-28.27230346439454,1,1,2,8,7,5,"CREB3L1-2:525, 4, set1, minProm"
1.4860790508207629,0.4756659173795377,0.5796706477272063,2,9,7,5,"CREB3L1-2:525, 4, set1, minTK"
9.100133820258407,0.01056649735449599,0.02587058998641474,2,11,7,5,"CREB3L1-2:858, 8, set1, minCMV"
3.5350519645597274,0.17075491737222762,0.2661869803300056,2,8,7,5,"CREB3L1-2:858, 8, set1, minProm"
5.181808503985167,0.07495223372623407,0.13676667247371646,2,10,7,5,"CREB3L1-2:858, 8, set1, minTK"
0.7168653775834173,0.6987706593530351,0.7749818327458181,2,80,7,5,"Creb5-1:1193, 1, set2, minCMV"
0.2611930174925874,0.8775717955080152,0.9168304078942388,2,84,7,5,"Creb5-1:1193, 1, set2, minProm"
27.950744506560113,8.522616525942102e-7,5.09201465976035e-6,2,72,7,5,"Creb5-1:1193, 1, set2, minTK"
4.485858812705374,0.10614710049717255,0.1818057700093792,2,81,7,5,"Creb5-1:1526, 4, set2, minCMV"
15.355895348246122,4.629239954155716e-4,0.0016627363624809597,2,88,7,5,"Creb5-1:1526, 4, set2, minProm"
20.20292507225713,4.101951880505668e-5,1.8389918576690374e-4,2,75,7,5,"Creb5-1:1526, 4, set2, minTK"
5.089540802908232,0.07849107134787767,0.1416668117010475,2,89,7,5,"Creb5-1:1859, 8, set2, minCMV"
24.251850783024565,5.417232988968202e-6,2.8462485045545503e-5,2,82,7,5,"Creb5-1:1859, 8, set2, minProm"
9.843934798824193,0.007284784658020902,0.018871002686446384,2,70,7,5,"Creb5-1:1859, 8, set2, minTK"
3.278672785616436,0.1941088115634004,0.29379406619576276,2,34,7,5,"Creb5-1:194, 1, set1, minCMV"
4.626576197743361,0.09893540674894309,0.17214200233767946,2,31,7,5,"Creb5-1:194, 1, set1, minProm"
2.0724759987174366,0.35478688299837496,0.46602474542370637,2,32,7,5,"Creb5-1:194, 1, set1, minTK"
2.1280260892904153,0.3450682537210826,0.45638687719408094,2,33,7,5,"Creb5-1:527, 4, set1, minCMV"
0.7181547963368757,0.6983203005476385,0.7748157496863306,2,32,7,5,"Creb5-1:527, 4, set1, minProm"
